prod_id;users;prod_name_long;prod_brand;tags; prod_unit_price ;rating
2534;7308;Azúcar Incauca Morena light Bolsa 850 g;INCAUCA;Azúcar, Endulzantes y Panelas;6.790;0
2535;1651;Azúcar Incauca Morena light Vitamina D3 bolsa 750g;INCAUCA;Azúcar, Endulzantes y Panelas;6.590;2
2536;6913;Azúcar Incauca orgánica x 800 g;INCAUCA;Azúcar, Endulzantes y Panelas;4.190;7
2537;6109;Azúcar Manuelita Light x 454 g;MANUELITA;Azúcar, Endulzantes y Panelas;3.590;5
2538;998;Azúcar Manuelita Light x 850 g;MANUELITA;Azúcar, Endulzantes y Panelas;5.390;10
2539;9380;AZUCAR ORGANICA PROVIDENCIA DOYPACK *454G;PROVIDENCIA;Azúcar, Endulzantes y Panelas;2.150;1
2540;8725;AZUCAR ORGANICA*850g PROVIDENCIA;PROVIDENCIA;Azúcar, Endulzantes y Panelas;4.090;9
2541;4068;Azúcar providencia blanca x 500 g;PROVIDENCIA;Azúcar, Endulzantes y Panelas;1.550;5
2542;2552;Crema La Sopera surtida x 3 und.x 90 g.c-u;LA SOPERA;Bases, cremas y sopas;6.190;9
2543;9758;Crema De Pollo Con Champiñones Maggi Sobre x 75 g.;MAGGI;Bases, cremas y sopas;2.890;3
2544;890;Crema Tomate Maggi Sobre x 76 g.;MAGGI;Bases, cremas y sopas;2.890;7
2545;3518;Crema de cebolla Knorr x 66 g;KNORR;Bases, cremas y sopas;2.790;8
2546;5252;Crema De Pollo Gourmet Maggi Sobre x 76 g.;MAGGI;Bases, cremas y sopas;2.790;8
2547;2847;Crema de pollo Knorr x 57 g;KNORR;Bases, cremas y sopas;2.790;4
2548;3452;Crema Champiñones Maggi Sobre x 72 g.;MAGGI;Bases, cremas y sopas;2.690;9
2549;7174;Crema de Ahuyama,Zanahoria y espinaca Maggi Sobre x 72 g.;MAGGI;Bases, cremas y sopas;2.690;7
2550;2564;Crema de camarones Knorr x 62 g;KNORR;Bases, cremas y sopas;2.690;3
2551;3435;Crema de champiñones Knorr x 64 g;KNORR;Bases, cremas y sopas;2.690;5
2552;5540;Crema de chochlo tierno Knorr x 57 g;KNORR;Bases, cremas y sopas;2.690;7
2553;420;Crema de esparragos Knorr x 68 g;KNORR;Bases, cremas y sopas;2.690;3
2554;6879;Crema de pollo con champiñones Knorr x 62 g;KNORR;Bases, cremas y sopas;2.690;9
2555;1972;Crema De Pollo Con Verduras Maggi Sobre x 72 g.;MAGGI;Bases, cremas y sopas;2.690;1
2556;8447;Crema de tomate Knorr x 64 g;KNORR;Bases, cremas y sopas;2.690;7
2557;1732;Crema La Sopera de Pollo y Champiñones x 61 g.;LA SOPERA;Bases, cremas y sopas;2.690;1
2558;2758;Crema De Choclo Maggi x 100 g.;MAGGI;Bases, cremas y sopas;2.590;4
2559;6462;Crema La Sopera de Mazorca tierna x 62 g.;LA SOPERA;Bases, cremas y sopas;2.590;8
2560;7269;Crema Marinera Maggi Sobre x 70 g.;MAGGI;Bases, cremas y sopas;2.590;2
2561;6375;Crema La Sopera de Pollo x 62 g.;LA SOPERA;Bases, cremas y sopas;2.450;2
2562;3679;Crema La Sopera de Ajiaco x 83 g.;LA SOPERA;Bases, cremas y sopas;2.190;1
2563;2269;Crema La Sopera de Pollo x 90 g.;LA SOPERA;Bases, cremas y sopas;2.090;4
2564;8130;Crema La Sopera de Champiñones x 90 g.;LA SOPERA;Bases, cremas y sopas;2.050;5
2565;1818;Crema La Sopera de Pollo y Champiñones x 90 g.;LA SOPERA;Bases, cremas y sopas;1.930;9
2566;5034;Hoja Sazonadora de Pimentón x 23,2g.;MAGGI;Bases, cremas y sopas;2.990;10
2567;5834;Hojas Sazonadoras con Ajo y Cebolla x 23,7g.;MAGGI;Bases, cremas y sopas;2.890;8
2568;4740;Hojas Sazonadoras Finas Hierbas x 23,4g.;MAGGI;Bases, cremas y sopas;3.090;8
2569;1973;Pasta Noodles Express Lunch Vaso Pollo x 65g;LA MUNECA;Bases, cremas y sopas;2.490;7
2570;1701;Pasta Noodles Express Lunch Vaso Res x 65g;LA MUNECA;Bases, cremas y sopas;2.490;1
2571;6748;Base Sazonadora Pollo a las Finas Hierbas x 24g.;MAGGI;Bases, cremas y sopas;2.990;9
2572;2839;Base Sazonadora Pollo al Pimentón x 30g.;MAGGI;Bases, cremas y sopas;2.990;6
2573;9845;Base Sazonadora Pollo Sabor Mostaza Miel x 30g.;MAGGI;Bases, cremas y sopas;2.990;6
2574;4142;Sopa Ajinomen instantánea fideos camarón x80g;AJINOMEN;Bases, cremas y sopas;1.450;6
2575;5522;Sopa Ajinomen instantánea fideos carne x80g;AJINOMEN;Bases, cremas y sopas;1.650;7
2576;7589;Sopa Ajinomen instantánea fideos costilla res x80g;AJINOMEN;Bases, cremas y sopas;1.450;5
2577;5740;Sopa Ajinomen instantánea fideos gallina x80g;AJINOMEN;Bases, cremas y sopas;1.550;0
2578;7654;Sopa Ajinomen instantánea fideos gallina picante x80g;AJINOMEN;Bases, cremas y sopas;1.350;9
2579;2225;Sopa Ajinomen instantánea fideos oriental x80g;AJINOMEN;Bases, cremas y sopas;1.290;8
2580;6377;Sopa Ajinomen instantánea fideos pollo verd. x80g;AJINOMEN;Bases, cremas y sopas;1.550;9
2581;2790;Sopa de ajiaco Knorr x 51 g;KNORR;Bases, cremas y sopas;1.750;5
2582;8562;Sopa De Arroz Con Gallina Maggi x 65 g.;MAGGI;Bases, cremas y sopas;1.250;2
2583;8980;Sopa de costilla con fideos Knorr x 58 g;KNORR;Bases, cremas y sopas;1.350;3
2584;9472;Sopa de Fideos Con Costilla Maggi x 65 g.;MAGGI;Bases, cremas y sopas;1.290;9
2585;4457;Sopa de Fideos Con Gallina Maggi x 65 g.;MAGGI;Bases, cremas y sopas;1.290;8
2586;7363;Sopa de minestrone Knorr x 64 g;KNORR;Bases, cremas y sopas;1.750;3
2587;9857;Sopa de pollo con fideos Knorr x 64 g;KNORR;Bases, cremas y sopas;1.350;6
2588;6161;Sopa de Quinua con Vegetales MAGGI® De La Huerta Sobre x 70g;MAGGI;Bases, cremas y sopas;2.990;9
2589;1062;Sopa de sancocho criollo Knorr x 52 g;KNORR;Bases, cremas y sopas;1.750;6
2590;4652;Sopa instantánea con  fideos  gallina criolla Ajinomen x 80g.;AJINOMEN;Bases, cremas y sopas;1.350;4
2591;3937;Sopa Maggi sancocho x 90g;MAGGI;Bases, cremas y sopas;1.850;0
2592;1420;Sopa sabor a pollo Maruchan x 85g;MARUCHAN;Bases, cremas y sopas;1.350;10
2593;6261;Alimento Choco Listo polvo granulado crocante x 250g;CHOCOLISTO;Bebida achocolatada en polvo;6.190;0
2594;5740;Modificador de Leche Chocolisto x 200 g.;CHOCOLISTO;Bebida achocolatada en polvo;4.290;7
2595;8340;Instacrem x 144 g;INSTACREM;Café;5.390;1
2596;9120;Sello rojo x 125 g;SELLO ROJO;Café;2.390;5
2597;5274;Café águila roja X 500g;AGUILA ROJA;Café;5.313;7
2598;9854;Café águila roja X 125g;AGUILA ROJA;Café;1.715;10
2599;3146;Café águila roja X 250g;AGUILA ROJA;Café;3.073;2
2600;7711;Café Águila Roja grano x 500g;AGUILA ROJA;Café;6.573;10
2601;8600;Café Buendia Clasico x 50g;BUENDIA;Café;3.493;0
2602;5547;Café Buendia Clasico x 85g;BUENDIA;Café;5.733;9
2603;999;Café Buendia Descafeinado x 85g;BUENDIA;Café;6.573;6
2604;1094;Café Buendia Descafeinado Frasco x 50g;BUENDIA;Café;3.283;6
2605;9346;Café Cappuccino Mocca Colcafé x 108 g.;COLCAFE;Café;5.390;2
2606;4652;Café descafeinado Águila Roja x 250g;AGUILA ROJA;Café;4.193;2
2607;5459;Café instantáneo granulado JBO ;JBO MP;Café;3.490;3
2608;6775;Café instantáneo JBO x 50 g;JBO MP;Café;3.190;4
2609;9973;Café Medio Sello Rojo x 250 g.;SELLO ROJO;Café;4.990;3
2610;9960;Café molido JBO x 250g;JBO MP;Café;3.790;8
2611;6169;Café molido Maxima x 500 g;MAXIMA MP;Café;5.990;1
2612;4075;Café molido Maxima x 250g;MAXIMA MP;Café;3.190;2
2613;3431;Café Nescafé Dolca x 50 g.;NESCAFE;Café;4.090;9
2614;9963;Café NESCAFÉ Tradición X 50g.;NESCAFE;Café;4.790;5
2615;3071;Café oma tradición Colombia X 250 g;OMA;Café;6.190;4
2616;2276;Café oporto X 250g;OPORTO;Café;3.700;6
2617;3007;Aritos quaker chocolate x 230g;QUAKER;Cereales;6.190;10
2618;8911;Flips chocolate bolsa x 120g;FLIPS;Cereales;4.290;4
2619;6784;Flp dulce lec bolsa x 14 unds x 120g;FLIPS;Cereales;4.290;1
2620;7142;Granola x 500g;TONING;Cereales;6.790;7
2621;4885;Granola Carolina lonchera surtido x 12 und x 50 g c-u;CAROLINA;Cereales;6.590;9
2622;7623;Granola Cuisine & co chocolate x 300 g;"CUISINE&CO; MP";Cereales;5.590;6
2623;861;Granola Hello Day cero linaza chía x 300g;HELLO DAY;Cereales;5.390;4
2624;5663;Granola Maizena chocoalmendras barra x 6 und x 18g c-u;MAIZENA;Cereales;6.390;4
2625;3780;Granola Maizena frutos bosque barra x 6 und x 18g c-u;MAIZENA;Cereales;6.390;0
2626;6324;Granola Maizena manzana almendras barra x 6 und x 18g c-u;MAIZENA;Cereales;6.390;4
2627;6861;Granola Maizena surtidas barra x 6 und x 18g c-u;MAIZENA;Cereales;6.390;2
2628;1035;Granola Maxima precio especial x 500g;MAXIMA MP;Cereales;5.490;4
2629;1665;Granola miel Maxima x 400 gr;MAXIMA MP;Cereales;4.690;3
2630;1510;Granola Milo crujientée x 250 g;MILO;Cereales;6.590;3
2631;134;Granola tradicional Carolina x 500 g;CAROLINA;Cereales;6.390;2
2632;4636;Granola tropical Carolina x 500 g;CAROLINA;Cereales;6.390;2
2633;3268;Barra bitty chocolate relleno frutos rojos x 40g;A1-Integracion;Cereales;6.290;5
2634;1786;Barra bitty chocolate relleno mantequilla mani tron x 40g;A1-Integracion;Cereales;6.290;6
2635;6950;Barra cereal chocapic x6und x 25g c-u;CHOCAPIC;Cereales;6.790;0
2636;7542;Barra cereal Fitness chocolate x 6 und x 23.5 g c-u;FITNESS;Cereales;5.190;2
2637;6711;Barra de Cereal Lyne Tosh x 3 und.x 69 g.;TOSH;Cereales;3.690;4
2638;9027;Barra de Cereal Nueces Tosh x 6 und.x 138 g.;TOSH;Cereales;6.590;7
2639;3718;Barra Hatsu fruta deshidratada x 6 und x 150g;HATSU;Cereales;5.593;10
2640;6631;Barra Hatsu frutas vegetales x 6 und x 25g c-u;HATSU;Cereales;5.593;10
2641;629;Barra Hatsu mango semillas chia x 6 und x 25g c-u;HATSU;Cereales;5.593;10
2642;8165;Quinua Bitty expandida chocolate x 40 g;BITTY;Cereales;6.290;6
2643;794;Cereal aritos Quaker x 230g;QUAKER;Cereales;5.790;1
2644;486;Cereal arroz choco fresa Maxima x 320g;MAXIMA MP;Cereales;4.290;0
2645;935;Cereal corn flakes sin gluten x180g;CORN FLAKES NESTLE;Cereales;5.190;2
2646;7926;Cereal Flips galletas crema x 120g;FLIPS;Cereales;4.390;10
2647;4353;Cereal JBO chocolate barra x6und x23g c-u;JBO MP;Cereales;4.990;5
2648;7782;Cereal JBO frutos rojos barra x6und x23g c-u;JBO MP;Cereales;4.990;8
2649;7338;Cereal JBO nueces barra x6und x23g c-u;JBO MP;Cereales;4.990;0
2650;9336;Cereales Kellogg´s Corn Flakes x200 g.;CORN FLAKES KELLOGGS;Cereales;4.333;10
2651;1135;Chocoexpress doy pack x 200 g;CHOCOEXPRESS;Chocolate de mesa;4.890;5
2652;966;Chocolate Clavos Canela Resellable Corona 16und x 500gr;CORONA;Chocolate de mesa;6.190;5
2653;4947;Chocolate con azúcar Maxima x 250 g;MAXIMA MP;Chocolate de mesa;2.190;4
2654;61;Chocolate con azúcar Maxima x 500 g;MAXIMA MP;Chocolate de mesa;3.790;2
2655;4632;Chocolate con Splenda Chocolyne x 156,2 g.;CHOCO LYNE;Chocolate de mesa;6.190;7
2656;3487;Chocolate con Splenda Instantáneo Chocolyne x200g.;CHOCOLYNE;Chocolate de mesa;6.790;9
2657;2001;Chocolate Corona x 250 g;CORONA;Chocolate de mesa;3.290;6
2658;4547;Chocolate Corona delicatto mas suave menos dulce x 142 g;CORONA;Chocolate de mesa;4.490;2
2659;1390;Chocolate de mesa sin azúcar JBO x250g;JBO MP;Chocolate de mesa;5.590;6
2660;7999;Chocolate En Barra Luker Light X 125g;LUKER;Chocolate de mesa;4.190;9
2661;8493;Chocolate En Barra Luker Light Clavos y canela X 125g;LUKER;Chocolate de mesa;4.390;3
2662;3339;Chocolate JBO clavos y canela x 500 g;JBO MP;Chocolate de mesa;4.590;5
2663;4342;Chocolate JBO tradicional x500g;JBO MP;Chocolate de mesa;3.290;7
2664;1085;Chocolate La Especial x 500 g. x 16 Pastillas;LA ESPECIAL;Chocolate de mesa;4.990;7
2665;5247;Chocolate luker amargo x 250g;LUKER;Chocolate de mesa;6.390;8
2666;687;Chocolate Quesada Clavos y Canelax 500g - Chocolate Quesada  Clavos y Canela x 500g;QUESADA;Chocolate de mesa;3.913;1
2667;3241;Chocolate Quesada con azúcar clavos y canela x 400 g;CHOCOLATADA;Chocolate de mesa;4.390;7
2668;2535;Chocolate quesada vainilla x 500 g;QUESADA;Chocolate de mesa;3.913;5
2669;4581;Chocolate Resellable Corona  x 500g;CORONA;Chocolate de mesa;5.590;5
2670;8609;Chocolate sol bajo azúcar cero colesterol x 16 und x 320g;SOL;Chocolate de mesa;4.193;6
2671;3278;Chocolate Vainilla La Especial x500g.x16 pastillas;LA ESPECIAL;Chocolate de mesa;5.790;2
2672;4982;Cocoa Corona x 230g;CORONA;Chocolate de mesa;4.790;9
2673;2155;Achiote entero Granaroma  x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.260;4
2674;470;Adobo al ajillo Granaroma x 30 gr;GRANAROMA;Condimentos, caldos y sal;4.790;3
2675;7613;Ají molido Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.260;4
2676;5395;Albahaca en escama Productos del rio x 10g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;2.290;9
2677;7050;"Albahaca gourmet P&I; x 10g";"P&I;";Condimentos, caldos y sal;1.250;2
2678;6225;Anís en estrella Productos del Rio x 14 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;3.590;1
2679;1884;Anís estrellado  Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.290;2
2680;1501;Cilantro escama Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.180;1
2681;2316;Cilantro natural Productos del rio x 8g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;1.990;5
2682;24;Clavo entero Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.260;0
2683;9790;Condimento orégano x 10g.;"P&I;";Condimentos, caldos y sal;1.250;0
2684;7984;Condimento paprika española x 20 g;"P&I;";Condimentos, caldos y sal;1.590;3
2685;1945;Crema knorr marinera x 62g;KNORR;Condimentos, caldos y sal;2.690;9
2686;3690;Curcuma molido Granaroma x 16  gr;GRANAROMA;Condimentos, caldos y sal;3.260;0
2687;779;Cúrcuma natural Productos Del Rio x 20 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;3.490;6
2688;2820;"Curry en polvo P&I; Gourmet x 20g";"P&I;";Condimentos, caldos y sal;1.790;9
2689;8834;Curry natural Productos Del Rio x 20 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;3.490;4
2690;7929;Frasco Premium Ajo Puro 48 g - El Rey;EL REY;Condimentos, caldos y sal;6.190;2
2691;1538;Frasco Premium Color 60 g - El Rey;EL REY;Condimentos, caldos y sal;4.090;9
2692;3858;Frasco Premium Curry 44 g - El Rey;EL REY;Condimentos, caldos y sal;5.390;9
2693;1442;Frasco Premium Tricompleto 51 g - El Rey;EL REY;Condimentos, caldos y sal;4.090;2
2694;8230;Guiso casero con ranchero y trozos vegetales Fruco x 106 g;FRUCO;Condimentos, caldos y sal;1.490;2
2695;1494;Jengibre molido Granaroma x 16  gr;GRANAROMA;Condimentos, caldos y sal;3.260;10
2696;1593;Jengibre molido Producto del rio x 12g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;3.490;7
2697;5622;Laurel Granaroma x 10 gr;GRANAROMA;Condimentos, caldos y sal;3.260;2
2698;4186;Laurel molido  Granaroma x 16  gr;GRANAROMA;Condimentos, caldos y sal;3.260;8
2699;8197;Linaza molida Aburrá x 250 g;ABURRA;Condimentos, caldos y sal;3.290;3
2700;4101;Mezcla Colorey colorantes zipper x90g;EL REY;Condimentos, caldos y sal;2.590;2
2701;1463;Mezcla condimentos Don Gustico x 45 g;DON GUSTICO;Condimentos, caldos y sal;1.490;1
2702;5910;Mezcla lista El Rey frijoles x 20g;EL REY;Condimentos, caldos y sal;1.290;7
2703;7900;Mezcla lista El Rey lentejas x 15g;EL REY;Condimentos, caldos y sal;1.350;4
2704;2533;Mezcla para sopas  Granaroma x 20 gr;GRANAROMA;Condimentos, caldos y sal;3.990;0
2705;4220;Mezcla polvo Gustiarroz x 9 und x 144 g;GUSTIARROZ;Condimentos, caldos y sal;1.890;1
2706;2934;Nuez moscada entera Granaroma x 10 gr;GRANAROMA;Condimentos, caldos y sal;3.180;2
2707;9792;Orégano molido Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.180;9
2708;5497;Orégano natural Productos del rio x 8g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;2.190;0
2709;3166;Paprika dulce molida Granaroma x 16  gr;GRANAROMA;Condimentos, caldos y sal;3.290;0
2710;2947;Paprika Mccormick X 60g;MCCORMICK;Condimentos, caldos y sal;5.990;8
2711;236;Pasta ajo EL REY natural x250g;EL REY;Condimentos, caldos y sal;5.990;2
2712;4084;Perejil escama  Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.260;7
2713;87;Perejil natural Productos del rio x 8g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;1.850;7
2714;9406;Pimentero Rey Ed Especial;EL REY;Condimentos, caldos y sal;6.590;7
2715;6887;"Pimienta roja tritura P&I; gourmet x 15 g";"P&I;";Condimentos, caldos y sal;1.650;3
2716;1286;Pimentero Rey Ed Especial;;Condimentos, caldos y sal;6.590;7
2717;3903;Pimienta roja tritura P&I gourmet x 15 g;P&I;Condimentos, caldos y sal;1.650;3
2718;2160;Rey Bolsa Ajo x55g - El Rey;EL REY;Condimentos, caldos y sal;1.390;9
2719;7600;Rey Bolsa Bicarbonato x 50g - El Rey;EL REY;Condimentos, caldos y sal;790;2
2720;883;Rey Bolsa Clavo Pepa x 9g- El Rey;EL REY;Condimentos, caldos y sal;1.450;3
2721;2706;Rey Bolsa Color x 55g- El Rey;EL REY;Condimentos, caldos y sal;1.450;9
2722;4818;Rey Bolsa Comino Molido x55 g - El Rey;EL REY;Condimentos, caldos y sal;2.050;6
2723;4091;Rey Bolsa Condiachiote x 60 g - El Rey;EL REY;Condimentos, caldos y sal;1.190;2
2724;436;Rey Bolsa Condicompleto x 60 g - El Rey;EL REY;Condimentos, caldos y sal;2.490;0
2725;180;Rey Bolsa Cúrcuma X 30 g - El Rey;EL REY;Condimentos, caldos y sal;2.290;9
2726;2173;Rey Bolsa Finas Hierbas X 15 g - El Rey;EL REY;Condimentos, caldos y sal;2.990;9
2727;3447;Rey Bolsa Laurel x 37g - El Rey;EL REY;Condimentos, caldos y sal;3.290;1
2728;4412;Rey Bolsa Orégano 10g - El Rey;EL REY;Condimentos, caldos y sal;1.590;8
2729;885;Rey Bolsa Pimienta Molida x 60 g - El Rey;EL REY;Condimentos, caldos y sal;3.190;1
2730;5635;Rey Bolsa Salsina x 55g- El Rey;EL REY;Condimentos, caldos y sal;2.190;4
2731;1712;Rey Bolsa Tricompleto x 55g.- El Rey;EL REY;Condimentos, caldos y sal;1.990;10
2732;6778;Rey Canela Astilla Chapeta x 11g - El Rey;EL REY;Condimentos, caldos y sal;2.290;4
2733;5071;Rey Canela Selección. Chapeta x 20g - El Rey;EL REY;Condimentos, caldos y sal;3.890;8
2734;102;Rey Cebolla x 60g - El Rey;EL REY;Condimentos, caldos y sal;1.590;1
2735;1289;Rey Chapeta Supercanela x 30g- El Rey;EL REY;Condimentos, caldos y sal;4.390;5
2736;2068;Rey Frasco Premium Hierbas Italianas x 18g - El Rey;EL REY;Condimentos, caldos y sal;6.590;2
2737;1390;Rey Frasco Premium Perejil 10 g - El Rey;EL REY;Condimentos, caldos y sal;6.590;9
2738;6177;Rey Frasco Salsa De Ajo x 155ml- El Rey;EL REY;Condimentos, caldos y sal;3.690;9
2739;2913;Rey Guiso Listo 100g- El Rey;EL REY;Condimentos, caldos y sal;1.890;4
2740;5542;Rey Pasta de Cebolla x 250g - El Rey;EL REY;Condimentos, caldos y sal;5.990;2
2741;3266;Rey Pastas Ajo x 250g- El Rey;EL REY;Condimentos, caldos y sal;5.990;0
2742;5927;Romero  Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.290;10
2743;7307;Sal de ajo x 10g;P&I;Condimentos, caldos y sal;1.090;5
2744;60;Sal marina Refisal bolsa x 800 g;REFISAL;Condimentos, caldos y sal;2.490;6
2745;965;Sal marina Refisal duopack x 800 g c-u precio especial;REFISAL;Condimentos, caldos y sal;4.990;10
2746;2167;Sal Refisal Marina x 800 g;REFISAL;Condimentos, caldos y sal;3.990;6
2747;6739;Sal Refisal marina x 465 g;REFISAL;Condimentos, caldos y sal;2.690;7
2748;713;Sal Refisal marina cristal fino salero x 110 g;REFISAL;Condimentos, caldos y sal;1.150;6
2749;1535;Sal refisal parrillera tarro x 454g;REFISAL;Condimentos, caldos y sal;4.290;7
2750;5203;Sal Refisal Salero x 500 g;REFISAL;Condimentos, caldos y sal;2.590;6
2751;8596;Sal Refisal Salero x 130 g;REFISAL;Condimentos, caldos y sal;790;8
2752;9592;Sal Refisal Vital x 500 g;REFISAL;Condimentos, caldos y sal;6.590;7
2753;8222;Sal Refisal Vital Salero x 120 g;REFISAL;Condimentos, caldos y sal;3.590;2
2754;5429;Sal vital  Refisal tarro x 500 g;REFISAL;Condimentos, caldos y sal;6.790;5
2755;4922;Sazonador para aves Productos del Rio x  25 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;3.990;10
2756;8451;Sazonador para pescados Productos del Rio  x 25 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;4.090;5
2757;14;Sazonador para res Productos del Rio x  25 g;PRODUCTOS DEL RIO;Condimentos, caldos y sal;4.190;6
2758;670;Sazonarey Chapeta 55g - El Rey;EL REY;Condimentos, caldos y sal;1.890;1
2759;4673;Sazonarey Zip 90g - Rey;EL REY;Condimentos, caldos y sal;2.450;7
2760;9023;Sazonatodo Maggi x 200 g;MAGGI;Condimentos, caldos y sal;4.290;7
2761;4099;Sazonatodo Maggi con especias naturales x 90 g.;MAGGI;Condimentos, caldos y sal;2.590;10
2762;2721;Tomillo Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.180;9
2763;2824;Tomillo hoja natural Productos del rio x 10g.;PRODUCTOS DEL RIO;Condimentos, caldos y sal;2.150;0
2764;4203;Tomillo molido Granaroma x 16 gr;GRANAROMA;Condimentos, caldos y sal;3.260;4
2765;7668;Yerbabuena Granaroma x 10 gr;GRANAROMA;Condimentos, caldos y sal;3.290;4
2766;4011;Bicarbonato de sodio El rey caja x 500g;EL REY;Condimentos, caldos y sal;6.390;3
2767;9476;Boldo Granaroma x 20 gr;GRANAROMA;Condimentos, caldos y sal;3.380;2
2768;9631;Bolsa Sal Refisal x 3000 g;REFISAL;Condimentos, caldos y sal;3.390;2
2769;7213;Bolsa Sal Refisal x 1000 g;REFISAL;Condimentos, caldos y sal;1.390;8
2770;4375;Caldo Con Costilla Deshidratado Maggi Doble Gusto con Cilantro x8 cubos x 80 g.;MAGGI;Condimentos, caldos y sal;2.490;3
2771;9228;Caldo Con Costilla Deshidratado Maggi Doble Gusto con Cilantro x12 cubos x 120 g.;MAGGI;Condimentos, caldos y sal;3.990;8
2772;9313;Caldo Con Costilla Ricostilla x 12 und.x 132g.;RICOSTILLA;Condimentos, caldos y sal;4.290;2
2773;6592;Caldo Con Costillas Ricostilla x 8 und.x 88 g;RICOSTILLA;Condimentos, caldos y sal;2.390;5
2774;4807;Caldo De Gallina Deshidratado Maggi x 8 cubos x 88 g.;MAGGI;Condimentos, caldos y sal;2.350;1
2775;170;Caldo De Gallina Deshidratado Maggi con especias sobre x 9 g.;MAGGI;Condimentos, caldos y sal;3.690;7
2776;8455;Caldo De Gallina Deshidratado Maggi Doble Gusto con especias x 8 cubos x 80 g.;MAGGI;Condimentos, caldos y sal;2.490;8
2777;4903;Caldo De Gallina Deshidratado Maggi Doble Gusto con especias x 12 cubos x 120 g.;MAGGI;Condimentos, caldos y sal;3.990;5
2778;7813;Caldo De Gallina Doña Gallina x 8 cubos x 11g c-u;DONA GALLINA;Condimentos, caldos y sal;2.450;5
2779;2275;Caldo De Gallina Doña Gallina x 12 und.x 132 g.;DONA GALLINA;Condimentos, caldos y sal;3.890;10
